,EntryID,Substrate,EnzymeType,PubMedID,Organism,UniprotID,ECNumber,parameter.type,parameter.associatedSpecies,parameter.startValue,parameter.endValue,parameter.standardDeviation,parameter.unit
617,13197,Methanol;NAD+,wildtype isozyme class I beta1/gamma2,6342669.0,Homo sapiens,P00325 P00326 P00326,1.1.1.1,kcat,,0.2,,-,s^(-1)
618,13197,Methanol;NAD+,wildtype isozyme class I beta1/gamma2,6342669.0,Homo sapiens,P00325 P00326 P00326,1.1.1.1,Km,Methanol,0.018,,-,M
619,13198,NAD+;Methanol,wildtype isozyme class I alpha/beta1,6342669.0,Homo sapiens,P07327 P00325 P00325,1.1.1.1,kcat,,0.2,,-,s^(-1)
620,13198,NAD+;Methanol,wildtype isozyme class I alpha/beta1,6342669.0,Homo sapiens,P07327 P00325 P00325,1.1.1.1,Km,Methanol,0.015,,-,M
621,13199,NAD+;Methanol,wildtype isozyme class I alpha/gamma1,6342669.0,Homo sapiens,P07327 P00326 P00326,1.1.1.1,Km,Methanol,0.15,,-,M
622,13199,NAD+;Methanol,wildtype isozyme class I alpha/gamma1,6342669.0,Homo sapiens,P07327 P00326 P00326,1.1.1.1,kcat,,0.2,,-,s^(-1)
623,13200,NAD+;Methanol,wildtype isozyme class I gamma2/gamma2,6342669.0,Homo sapiens,P00326,1.1.1.1,kcat,,0.233333333,,-,s^(-1)
624,13200,NAD+;Methanol,wildtype isozyme class I gamma2/gamma2,6342669.0,Homo sapiens,P00326,1.1.1.1,Km,Methanol,0.03,,-,M
625,13201,Ethanol;NAD+,wildtype isozyme class I beta1/gamma1,6342669.0,Homo sapiens,P00325 P00326 P00325,1.1.1.1,kcat,,2.5,,-,s^(-1)
626,13201,Ethanol;NAD+,wildtype isozyme class I beta1/gamma1,6342669.0,Homo sapiens,P00325 P00326 P00325,1.1.1.1,Km,Ethanol,0.0011,,-,M
627,13202,Ethanol;NAD+,wildtype isozyme class I beta1/gamma2,6342669.0,Homo sapiens,P00325 P00326 P00325,1.1.1.1,kcat,,2.0,,-,s^(-1)
628,13202,Ethanol;NAD+,wildtype isozyme class I beta1/gamma2,6342669.0,Homo sapiens,P00325 P00326 P00325,1.1.1.1,Km,Ethanol,0.0014,,-,M
629,13203,NAD+;Ethanol,wildtype isozyme class I alpha/beta1,6342669.0,Homo sapiens,P07327 P00325 P07327,1.1.1.1,Km,Ethanol,0.002,,-,M
630,13203,NAD+;Ethanol,wildtype isozyme class I alpha/beta1,6342669.0,Homo sapiens,P07327 P00325 P07327,1.1.1.1,kcat,,3.33333333,,-,s^(-1)
631,13204,NAD+;Ethanol,wildtype isozyme class I alpha/gamma1,6342669.0,Homo sapiens,P07327 P00326 P07327,1.1.1.1,Km,Ethanol,0.0017,,-,M
632,13204,NAD+;Ethanol,wildtype isozyme class I alpha/gamma1,6342669.0,Homo sapiens,P07327 P00326 P07327,1.1.1.1,kcat,,4.0,,-,s^(-1)
633,13205,Ethanol;NAD+,wildtype isozyme class I alpha/gamma2,6342669.0,Homo sapiens,P07327 P00326 P00326,1.1.1.1,kcat,,2.36666667,,-,s^(-1)
634,13205,Ethanol;NAD+,wildtype isozyme class I alpha/gamma2,6342669.0,Homo sapiens,P07327 P00326 P00326,1.1.1.1,Km,Ethanol,0.0016,,-,M
635,13206,Ethanol;NAD+,wildtype isozyme class I gamma2/gamma2,6342669.0,Homo sapiens,P00326,1.1.1.1,Km,Ethanol,0.001,,-,M
636,13206,Ethanol;NAD+,wildtype isozyme class I gamma2/gamma2,6342669.0,Homo sapiens,P00326,1.1.1.1,kcat,,1.33333333,,-,s^(-1)
637,13207,NAD+;1-Octanol,wildtype isozyme class I beta1/gamma1,6342669.0,Homo sapiens,P00325 P00326 P00326,1.1.1.1,kcat,,0.866666667,,-,s^(-1)
638,13207,NAD+;1-Octanol,wildtype isozyme class I beta1/gamma1,6342669.0,Homo sapiens,P00325 P00326 P00326,1.1.1.1,Km,1-Octanol,9e-06,,-,M
639,13208,NAD+;1-Octanol,wildtype isozyme class I beta1/gamma2,6342669.0,Homo sapiens,P00325 P00326 P00326,1.1.1.1,Km,1-Octanol,5e-06,,-,M
640,13208,NAD+;1-Octanol,wildtype isozyme class I beta1/gamma2,6342669.0,Homo sapiens,P00325 P00326 P00326,1.1.1.1,kcat,,1.16666667,,-,s^(-1)
641,13209,NAD+;1-Octanol,wildtype isozyme class I alpha/beta1,6342669.0,Homo sapiens,P07327 P00325 P07327,1.1.1.1,Km,1-Octanol,1.7e-05,,-,M
642,13209,NAD+;1-Octanol,wildtype isozyme class I alpha/beta1,6342669.0,Homo sapiens,P07327 P00325 P07327,1.1.1.1,kcat,,2.83333333,,-,s^(-1)
643,13210,NAD+;1-Octanol,wildtype isozyme class I alpha/gamma1,6342669.0,Homo sapiens,P07327 P00326 P00326,1.1.1.1,Km,1-Octanol,8e-06,,-,M
644,13210,NAD+;1-Octanol,wildtype isozyme class I alpha/gamma1,6342669.0,Homo sapiens,P07327 P00326 P00326,1.1.1.1,kcat,,4.33333333,,-,s^(-1)
645,15611,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane;NAD+",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.12,,0.001,s^(-1)
646,15611,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane;NAD+",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,1.3e-05,,2.0E-8,M
647,15612,"NAD+;3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,Km,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane",3.2e-06,,8.0E-8,M
648,15612,"NAD+;3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.12,,0.001,s^(-1)
649,15613,"H+;NADH;3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,1.31e-05,,6.0E-7,M
650,15613,"H+;NADH;3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,kcat,,2.2,,0.06,s^(-1)
651,15614,"NADH;H+;3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,kcat,,2.2,,0.06,s^(-1)
652,15614,"NADH;H+;3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,Km,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",1.09e-05,,3.0E-7,M
653,15619,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane;NAD+",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,1.3e-05,,2.0E-8,M
654,15619,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane;NAD+",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,Km,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane",3.2e-06,,8.0E-8,M
655,15619,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane;NAD+",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.12,,0.001,s^(-1)
656,15620,"H+;NADH;3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,1.31e-05,,6.0E-7,M
657,15620,"H+;NADH;3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,Km,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",1.09e-05,,3.0E-7,M
658,15620,"H+;NADH;3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,kcat,,2.2,,0.06,s^(-1)
659,15621,Acetaldehyde;NADH;H+,wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,kcat,,58.4,,-,s^(-1)
660,15622,Ethanol;NAD+,wildtype isoenzyme beta-2,6338006.0,Homo sapiens,P00325,1.1.1.1,kcat,,6.84,,-,s^(-1)
661,15634,20-CHO-Leukotriene B4;NADH;H+,wildtype,2549038.0,Homo sapiens,,1.1.1.1,Km,20-CHO-Leukotriene B4,2.7e-06,,-,M
662,16884,NAD+;Ethanol,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.036,,0.003,M
663,16884,NAD+;Ethanol,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,0.00071,,1.3E-4,M
664,16885,NADH;H+;Acetaldehyde,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,0.0034,,0.0015,M
665,16886,Acetaldehyde;H+;NADH,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,0.00026,,8.7E-5,M
666,16888,NAD+;Ethanol,wildtype isoenzyme ADH2 beta2 beta2,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.00084,,-,M
667,16889,Ethanol;NAD+,wildtype isoenzyme ADH2 beta1 beta1,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,2.2e-05,,-,M
668,16913,NAD+;Ethanol,wildtype isoenzyme ADH2 beta2 beta2,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.00084,,-,M
669,16913,NAD+;Ethanol,wildtype isoenzyme ADH2 beta2 beta2,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,0.00018,,-,M
670,16914,NAD+;Ethanol,wildtype isoenzyme ADH2 beta1 beta1,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,2.2e-05,,-,M
671,16914,NAD+;Ethanol,wildtype isoenzyme ADH2 beta1 beta1,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,7.4e-06,,-,M
672,16915,Ethanol;NAD+,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.036,,0.003,M
673,16916,Ethanol;NAD+,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,0.00071,,1.3E-4,M
674,16917,Ethanol;NAD+,wildtype isoenzyme ADH2 beta2 beta2,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,0.00018,,-,M
675,16918,Ethanol;NAD+,wildtype isoenzyme ADH2 beta1 beta1,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,7.4e-06,,-,M
676,16919,H+;NADH;Acetaldehyde,wildtype isoenzyme ADH2 beta2 beta2,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,0.00024,,-,M
677,16920,NADH;H+;Acetaldehyde,wildtype isoenzyme ADH2 beta1 beta1,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,8.5e-05,,-,M
678,16921,Acetaldehyde;NADH;H+,wildtype isoenzyme ADH2 beta2 beta2,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,0.000105,,-,M
679,16922,H+;NADH;Acetaldehyde,wildtype isoenzyme ADH2 beta1 beta1,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,6.4e-06,,-,M
680,16923,NADH;H+;Acetaldehyde,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,0.0034,,0.0015,M
681,16923,NADH;H+;Acetaldehyde,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,0.00026,,8.7E-5,M
682,16924,H+;Acetaldehyde;NADH,wildtype isoenzyme ADH2 beta2 beta2,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,0.00024,,-,M
683,16924,H+;Acetaldehyde;NADH,wildtype isoenzyme ADH2 beta2 beta2,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,0.000105,,-,M
684,16925,Acetaldehyde;H+;NADH,wildtype isoenzyme ADH2 beta1 beta1,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,8.5e-05,,-,M
685,16925,Acetaldehyde;H+;NADH,wildtype isoenzyme ADH2 beta1 beta1,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,6.4e-06,,-,M
686,16927,NADH;H+;Propanal,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Propanal,0.0032,,-,M
687,16928,NADH;Butanal;H+,wildtype isoenzyme ADH2 beta3 beta3,2819035.0,Homo sapiens,P00325,1.1.1.1,Km,Butanal,0.00065,,-,M
688,19545,H+;5beta-Androstane-17beta-ol-3-one;NADH,wildtype,12604203.0,Equus caballus,P00328,1.1.1.1,kcat,,1.2,,-,s^(-1)
689,19545,H+;5beta-Androstane-17beta-ol-3-one;NADH,wildtype,12604203.0,Equus caballus,P00328,1.1.1.1,Km,5beta-Androstane-17beta-ol-3-one,1.1e-05,,-,M
690,19546,NAD+;5beta-Androstane-3beta-ol-17-one,wildtype,12604203.0,Equus caballus,P00328,1.1.1.1,Km,5beta-Androstane-3beta-ol-17-one,3e-06,,-,M
691,19546,NAD+;5beta-Androstane-3beta-ol-17-one,wildtype,12604203.0,Equus caballus,P00328,1.1.1.1,kcat,,1.1,,-,s^(-1)
692,19547,NADH;H+;3-Oxo-5beta-cholanate,wildtype,12604203.0,Equus caballus,P00328,1.1.1.1,Km,3-Oxo-5beta-cholanate,8e-06,,-,M
693,19547,NADH;H+;3-Oxo-5beta-cholanate,wildtype,12604203.0,Equus caballus,P00328,1.1.1.1,kcat,,0.81,,-,s^(-1)
694,19548,H+;5beta-Androstane-17beta-ol-3-one;NADH,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,5beta-Androstane-17beta-ol-3-one,4.6e-05,,-,M
695,19548,H+;5beta-Androstane-17beta-ol-3-one;NADH,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,0.13,,-,s^(-1)
696,19549,NAD+;5beta-Androstane-3beta-ol-17-one,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,5beta-Androstane-3beta-ol-17-one,5.8e-05,,-,M
697,19549,NAD+;5beta-Androstane-3beta-ol-17-one,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,0.8,,-,s^(-1)
698,19550,3-Oxo-5beta-cholanate;H+;NADH,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,0.12,,-,s^(-1)
699,19550,3-Oxo-5beta-cholanate;H+;NADH,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,3-Oxo-5beta-cholanate,0.00025,,-,M
700,19551,NAD+;3beta-Hydroxy-5beta-pregnane-20-one,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,3beta-Hydroxy-5beta-pregnane-20-one,2.7e-05,,-,M
701,19551,NAD+;3beta-Hydroxy-5beta-pregnane-20-one,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,0.96,,-,s^(-1)
702,19552,"5beta-Pregnane-3,20-dione;NADH;H+",wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,0.022,,-,s^(-1)
703,19552,"5beta-Pregnane-3,20-dione;NADH;H+",wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,"5beta-Pregnane-3,20-dione",3.6e-06,,-,M
704,19553,NAD+;3beta-Hydroxy-5alpha-pregnane-20-one,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,3beta-Hydroxy-5alpha-pregnane-20-one,9.5e-05,,-,M
705,19553,NAD+;3beta-Hydroxy-5alpha-pregnane-20-one,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,0.0083,,-,s^(-1)
706,19554,NAD+;Ethanol,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,Ethanol,,,-,-
707,19554,NAD+;Ethanol,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,1.2,,-,s^(-1)
708,19555,Ethanol;NAD+,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,NAD+,,,-,-
709,19555,Ethanol;NAD+,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,1.2,,-,s^(-1)
710,19556,NADH;Cyclohexanone;H+,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,Cyclohexanone,,,-,-
711,19556,NADH;Cyclohexanone;H+,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,,,-,-
712,19557,NADH;H+;Cyclohexanone,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,Cyclohexanone,,,-,-
713,19557,NADH;H+;Cyclohexanone,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,,,-,-
714,19558,NAD+;Ethanol,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,Ethanol,,,-,-
715,19558,NAD+;Ethanol,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,1.2,,-,s^(-1)
716,19559,Ethanol;NAD+,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,Km,Ethanol,,,-,-
717,19559,Ethanol;NAD+,wildtype,12604203.0,Homo sapiens,P00326,1.1.1.1,kcat,,0.5,,-,s^(-1)
718,19560,Ethanol;NAD+,wildtype,12604203.0,Equus caballus,P00328,1.1.1.1,kcat,,1.0,,-,s^(-1)
719,19560,Ethanol;NAD+,wildtype,12604203.0,Equus caballus,P00328,1.1.1.1,Km,Ethanol,,,-,-
720,22350,Ethanol;NAD+,wildtype,7479907.0,Struthio camelus,P80468,1.1.1.1,Km,Ethanol,0.00071,,-,M
721,22350,Ethanol;NAD+,wildtype,7479907.0,Struthio camelus,P80468,1.1.1.1,kcat,,0.6,,-,s^(-1)
722,22351,NAD+;1-Pentanol,wildtype,7479907.0,Struthio camelus,P80468,1.1.1.1,kcat,,0.366666667,,-,s^(-1)
723,22351,NAD+;1-Pentanol,wildtype,7479907.0,Struthio camelus,P80468,1.1.1.1,Km,1-Pentanol,2.5e-05,,-,M
724,22352,1-Octanol;NAD+,wildtype,7479907.0,Struthio camelus,P80468,1.1.1.1,kcat,,0.266666667,,-,s^(-1)
725,22352,1-Octanol;NAD+,wildtype,7479907.0,Struthio camelus,P80468,1.1.1.1,Km,1-Octanol,3e-06,,-,M
726,22353,Cyclohexanol;NAD+,wildtype,7479907.0,Struthio camelus,P80468,1.1.1.1,Km,Cyclohexanol,0.0034,,-,M
727,22353,Cyclohexanol;NAD+,wildtype,7479907.0,Struthio camelus,P80468,1.1.1.1,kcat,,0.216666667,,-,s^(-1)
728,22369,NAD+;Methanol,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Methanol,0.0065,,-,M
729,22369,NAD+;Methanol,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.136666667,,-,s^(-1)
730,22370,NAD+;Ethanol,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.183333333,,-,s^(-1)
731,22370,NAD+;Ethanol,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.0011,,-,M
732,22371,1-Octanol;NAD+,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,1-Octanol,1.3e-05,,-,M
733,22371,1-Octanol;NAD+,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.166666667,,-,s^(-1)
734,22372,NAD+;Benzyl alcohol,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.266666667,,-,s^(-1)
735,22372,NAD+;Benzyl alcohol,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Benzyl alcohol,6.5e-05,,-,M
736,22373,Cyclohexanol;NAD+,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Cyclohexanol,0.0109,,-,M
737,22373,Cyclohexanol;NAD+,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.2,,-,s^(-1)
738,22374,NAD+;Ethanol,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.0001,,-,M
739,22374,NAD+;Ethanol,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.14,,-,s^(-1)
740,22375,Methanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,1.13333333,,-,s^(-1)
741,22375,Methanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Methanol,0.026,,-,M
742,22376,Ethanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,1.06666667,,-,s^(-1)
743,22376,Ethanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.00031,,-,M
744,22377,1-Octanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,1-Octanol,1.1e-05,,-,M
745,22377,1-Octanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.45,,-,s^(-1)
746,22378,NAD+;Benzyl alcohol,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Benzyl alcohol,4e-05,,-,M
747,22378,NAD+;Benzyl alcohol,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.616666667,,-,s^(-1)
748,22379,Cyclohexanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.416666667,,-,s^(-1)
749,22379,Cyclohexanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Cyclohexanol,0.00028,,-,M
750,22380,Ethanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.00016,,-,M
751,22380,Ethanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.14,,-,s^(-1)
752,22381,5beta-Androstane-3beta-ol-17-one;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,kcat,,0.216666667,,-,s^(-1)
753,22381,5beta-Androstane-3beta-ol-17-one;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,5beta-Androstane-3beta-ol-17-one,0.001,,-,M
754,22382,NAD+;Ethanol,wildtype,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.00013,,3.0E-5,M
755,22383,Ethanol;NAD+,mutant T48S,1572355.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.00015,,2.0E-5,M
756,23420,NAD+;Ethanol,wildtype,7003596.0,Homo sapiens,P07327,1.1.1.1,Km,Ethanol,0.0053,,-,M
757,23421,Ethanol;NAD+,wildtype,7003596.0,Homo sapiens,P07327 P00326 P07327,1.1.1.1,Km,Ethanol,0.0012,,-,M
758,23422,Ethanol;NAD+,wildtype,7003596.0,Homo sapiens,P00326,1.1.1.1,Km,Ethanol,0.00031,,-,M
759,23423,NAD+;Ethanol,mutant Indianapolis forms 1-3,7003596.0,Homo sapiens,P07327 P00325 P00325 P00325 P00326 P00326,1.1.1.1,Km,Ethanol,0.056,0.074,-,M
760,23527,Ethanol;NAD+,wildtype isoenzyme ADH2,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.00037,,-,M
761,23528,Ethanol;NAD+,wildtype isoenzyme ADH2,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,3.9e-05,,-,M
762,23529,Ethanol;NAD+,wildtype isoenzyme ADH2,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.00078,,-,M
763,23530,Ethanol;NAD+,wildtype isoenzyme ADH2,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,6.4e-05,,-,M
764,23531,NAD+;Ethanol,mutant isoenzyme ADH2 C47H,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.0021,,-,M
765,23532,NAD+;Ethanol,mutant isoenzyme ADH2 C47H,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,0.00015,,-,M
766,23533,NAD+;Ethanol,mutant isoenzyme ADH2 C47H,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,Ethanol,0.005,,-,M
767,23534,Ethanol;NAD+,mutant isoenzyme ADH2 C47H,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,NAD+,0.00069,,-,M
768,23535,H+;NADH;Acetaldehyde,wildtype isoenzyme ADH2,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,0.00094,,-,M
769,23536,Acetaldehyde;NADH;H+,wildtype isoenzyme ADH2,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,0.00114,,-,M
770,23537,H+;Acetaldehyde;NADH,wildtype isoenzyme ADH2,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,9.7e-06,,-,M
771,23538,NADH;H+;Acetaldehyde,wildtype isoenzyme ADH2,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,1.4e-05,,-,M
772,23539,H+;NADH;Acetaldehyde,mutant isoenzyme ADH2 C47H,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,0.00124,,-,M
773,23540,H+;NADH;Acetaldehyde,mutant isoenzyme ADH2 C47H,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,Acetaldehyde,0.0192,,-,M
774,23541,H+;NADH;Acetaldehyde,mutant isoenzyme ADH2 C47H,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,7.8e-05,,-,M
775,23542,Acetaldehyde;NADH;H+,mutant isoenzyme ADH2 C47H,7028755.0,Homo sapiens,P00325,1.1.1.1,Km,NADH,0.00017,,-,M
776,23811,H2O;NAD+;Benzaldehyde,wildtype isoenzyme ALDH3A1,10548037.0,Homo sapiens,P30838,1.1.1.1,kcat,,0.9,,-,s^(-1)
777,23811,H2O;NAD+;Benzaldehyde,wildtype isoenzyme ALDH3A1,10548037.0,Homo sapiens,P30838,1.1.1.1,Km,Benzaldehyde,0.00022,,-,M
778,23812,Benzaldehyde;H2O;NAD+,mutant isoenzyme ALDH3A1 E209Q,10548037.0,Homo sapiens,P30838,1.1.1.1,kcat,,0.783333333,,-,s^(-1)
779,23812,Benzaldehyde;H2O;NAD+,mutant isoenzyme ALDH3A1 E209Q,10548037.0,Homo sapiens,P30838,1.1.1.1,Km,Benzaldehyde,0.00058,,-,M
780,23813,H2O;p-Nitrophenyl acetate,wildtype isoenzyme ALDH3A1,10548037.0,Homo sapiens,P30838,1.1.1.1,kcat,,1.43333333,,-,s^(-1)
781,23813,H2O;p-Nitrophenyl acetate,wildtype isoenzyme ALDH3A1,10548037.0,Homo sapiens,P30838,1.1.1.1,Km,4-Nitrophenyl acetate,0.0002,,-,M
