,biology,posterior_mean,q_0.01,q_0.5,q_0.99
877,Escherichia coli|4.1.1.19||L-Arginine,-0.3835740398434687,-2.5072102,-0.33843049999999997,1.243619799999999
878,Escherichia coli|4.1.1.19||L-Canavanine,-0.03683226162218749,-3.2737407999999997,0.0312856,2.2659513999999987
879,Escherichia coli|4.1.1.19||Pyridoxal phosphate,-7.592130703125,-10.455266,-7.63189,-4.337126500000015
880,Escherichia coli|4.1.1.19||omega-Methylpyridoxal phosphate,-6.48836994984375,-9.9555644,-7.056604999999999,0.46807197999999806
881,Escherichia coli|4.1.1.49|P22259|ATP,-0.76366199450375,-3.6444847,-0.709898,1.5554582999999964
882,Escherichia coli|4.1.1.49|P22259|Ca2+,-2.9164699166312507,-6.5700532,-2.74815,-0.5276603500000053
883,Escherichia coli|4.1.1.49|P22259|Mg2+,-0.08787938722968751,-3.2577786,0.008343965,2.1992531999999994
884,Escherichia coli|4.1.1.49|P22259|Mn2+,-3.6448122978749997,-5.9265447,-3.748875,-0.5634342900000049
885,Escherichia coli|4.1.1.49|P22259|Oxaloacetate,-1.4974462489749998,-4.2900082,-1.438865,0.9950974399999997
886,"Escherichia coli|4.1.2.13|P0AB71|D-Fructose 1,6-bisphosphate",-3.3022876559375005,-5.546933999999999,-3.214915,-1.5632277000000039
887,"Escherichia coli|4.1.2.13||D-Fructose 1,6-bisphosphate",-4.0961630187499996,-4.9650567,-4.09997,-3.1995161000000008
888,Escherichia coli|4.1.2.13||D-Glyceraldehyde 3-phosphate,0.04617854606878126,-1.0886668,0.054277599999999995,1.0637253999999976
889,"Escherichia coli|4.1.2.13||D-Tagatose 1,6-bisphosphate",-1.2312486895046875,-4.287461,-1.158865,1.1699030999999906
890,Escherichia coli|4.1.2.13||Glycerone phosphate,-0.1137654247034375,-1.3194522,-0.1074305,0.9646426199999998
891,Escherichia coli|4.1.2.17|P0AB87|L-Fuculose 1-phosphate,0.2453450185828125,-2.0533577,0.3171315,2.0299617999999993
892,Escherichia coli|4.1.2.17||L-Fuculose 1-phosphate,-0.17735378205581248,-2.0223953,-0.18544349999999998,1.6757155999999982
893,"Escherichia coli|4.1.2.40|Q1R438|D-Fructose 1,6-bisphosphate",-0.5096291715531249,-4.463809299999999,-0.29742,1.6930957999999996
894,"Escherichia coli|4.1.2.40|Q1R438|D-Tagatose 1,6-bisphosphate",-1.3978104771365627,-4.3893919,-1.37117,1.3040683999999938
895,Escherichia coli|4.1.3.27||Chorismate,-5.314374917187499,-7.8492325,-5.738720000000001,-0.08061913500000306
896,Escherichia coli|4.1.3.27||L-Glutamine,-1.2200149808215626,-3.795447,-1.1914150000000001,1.321751599999997
897,Escherichia coli|4.1.99.3|P00914|cis-syn Cyclobutadipyrimidine,-6.920278993871875,-10.42119,-7.6005199999999995,0.32942233999998244
898,Escherichia coli|4.2.1.10|P05194|3-Dehydroquinate,-3.1020273557374995,-5.8689298,-3.14749,0.07407659599999823
899,Escherichia coli|4.2.1.11|P0A6P9|2-Phospho-D-glycerate,-2.5212115071875,-3.8263884,-2.49231,-1.3594089
900,Escherichia coli|4.2.1.2|P05042|(S)-Malate,-0.456330891893125,-3.9397891,-0.36503850000000004,2.07208439999999
901,Escherichia coli|4.2.1.2|P05042|Fumarate,-0.912678832789375,-2.1677628,-0.9412045,0.6328743199999989
902,Escherichia coli|4.2.1.2|P05042|L-Malate,-0.37593311571687493,-3.0179468000000003,-0.25130600000000003,1.7603236999999954
903,Escherichia coli|4.2.1.2|P0AC33|Fumarate,-0.7833867299349063,-2.2694064,-0.793706,0.8506758999999976
904,Escherichia coli|4.2.1.2|P0AC33|L-Malate,-0.2608982845496875,-2.3365031,-0.186663,1.1347230999999949
905,Escherichia coli|4.2.1.2|P14407|Fumarate,0.1446991474793528,-1.8311104999999999,0.17971949999999998,1.8647744
906,Escherichia coli|4.2.1.2|P14407|L-Malate,-0.41250186781134696,-2.4383579999999996,-0.427864,1.6295506999999985
907,Escherichia coli|4.2.1.46|P55293|dTDP-D-glucose,-2.923919812003125,-5.0505294,-2.897065,-0.8819387200000008
908,Escherichia coli|4.2.1.46|P55293|dUDP-D-glucose,0.231302388088125,-3.8453396,0.37948,2.6990892999999976
909,Escherichia coli|4.2.1.46||dTDP-D-glucose,-3.17055352684375,-5.0030752000000005,-3.232745,-0.9045810300000016
910,Escherichia coli|4.2.1.99|P36683|Methylisocitrate,-1.57307431108775,-4.3378102,-1.57537,1.2213552999999977
911,Escherichia coli|4.2.3.3|P0A731|Glycerone phosphate,-0.857285495984375,-3.7547265999999997,-0.8219775,1.774696599999994
912,Escherichia coli|4.3.1.17|P0AGF6|L-Serine,2.18946710659375,0.16775311,2.08978,4.9439357999999975
913,Escherichia coli|4.3.1.19|P0AGF6|L-Threonine,1.0336265991728124,-1.6522571,1.0701049999999999,3.4570600999999908
914,Escherichia coli|4.3.1.9|P0A9P4|2-Amino-2-deoxy-D-gluconate,1.5661180783875,-3.7659146,1.898675,4.389053599999998
915,Escherichia coli|4.3.1.9|P0A9P4|Pyridoxal phosphate,-1.6431571897433435,-7.0008526,-1.275465,0.9439732399999933
916,"Escherichia coli|5.1.1.7|P0A6K1|LL-2,6-Diaminoheptanedioate",-1.8785470074750001,-4.8397863,-1.85732,1.0796105999999903
917,"Escherichia coli|5.1.1.7|P0A6K1|meso-2,6-Diaminoheptanedioate",-1.195189499891875,-4.3985878,-1.1654900000000001,1.5917685999999995
918,Escherichia coli|5.1.2.3||D-3-Hydroxy-4-trans-decenoyl-CoA,2.014727867178125,-4.3021575,2.4705250000000003,4.850483999999998
919,Escherichia coli|5.1.2.3||L-3-Hydroxy-4-trans-decenoyl-CoA,1.149888037771875,-3.883476,1.464305,3.8497515999999883
920,Escherichia coli|5.1.3.1|P32719|D-Ribulose 5-phosphate,0.5327812531921876,-2.2178734999999996,0.6388105,2.4873662999999993
921,Escherichia coli|5.1.3.14|P27828|UDP-N-acetyl-D-mannosamine,-1.4823752921790623,-4.3017255,-1.36113,0.399329449999996
922,Escherichia coli|5.1.3.14||UDP-N-acetyl-D-glucosamine,-0.7844451930459375,-4.010984,-0.725107,1.6588040999999811
923,Escherichia coli|5.1.3.2|P09147|UDPgalactose,-1.9261432804406249,-3.4265298,-1.91598,-0.45421350000000205
924,Escherichia coli|5.1.3.20|P67910|ADP-D-glycero-D-manno-heptose,-2.67598928784375,-4.9156628,-2.644735,-0.8739752300000005
925,Escherichia coli|5.1.3.3|P0A9C3|alpha-D-Galactose,0.7187018605231563,-3.1532177,0.9295070000000001,3.184344599999998
926,Escherichia coli|5.1.3.3|P0A9C3|alpha-D-Glucose,0.48813446513125003,-6.0844273,1.00491,4.2658144
927,Escherichia coli|5.3.1.1|P0A858|D-Glyceraldehyde 3-phosphate,-1.327400144800312,-4.0537785,-1.30092,1.0179127999999855
928,Escherichia coli|5.3.1.1|P0A858|Glycerone phosphate,0.41844421374968754,-3.5447328999999996,0.5978985,2.669840099999999
929,Escherichia coli|5.3.1.14||L-Lyxose,0.31159478952749997,-2.1227774,0.3920005,2.109792299999995
930,Escherichia coli|5.3.1.14||L-Rhamnose,0.2977246541403125,-1.7691898,0.3418275,1.9236692999999994
931,Escherichia coli|5.3.1.6|P0A7Z0|D-Ribose 5-phosphate,0.697582771629375,-2.0185188,0.793882,2.5477554000000002
932,Escherichia coli|5.3.1.6|P37351|D-Ribose 5-phosphate,-0.20340186826562498,-2.0628228999999996,-0.2416415,1.814528999999999
933,Escherichia coli|5.3.1.6||D-Ribose 5-phosphate,0.0212819382340625,-1.6217529,0.01968635,1.748118499999996
934,Escherichia coli|5.4.99.5|P0A9J8|Chorismate,-1.6816732921509376,-5.3964031,-1.555485,0.8548318599999987
935,Escherichia coli|6.1.1.12|P21889|L-Aspartate,-2.476018560021875,-4.768798599999999,-2.6561500000000002,0.887568219999997
936,Escherichia coli|6.1.1.12|P21889|tRNA(Asp),-8.257355953125,-10.452012,-8.34297,-5.2220286000000105
937,Escherichia coli|6.1.1.15|P16659|Alanine,2.7289772358343747,-4.5720955000000005,3.472215,6.095206799999996
938,Escherichia coli|6.1.1.15|P16659|Proline,-1.499864062421875,-4.4006568999999995,-1.49206,1.2329956999999963
939,Escherichia coli|6.1.1.16||ATP,-1.3879708561531252,-3.6997837,-1.381715,0.8056015399999903
940,Escherichia coli|6.1.1.16||L-Cysteine,-3.0701291020625003,-5.3541822,-3.17232,0.2032582599999975
941,Escherichia coli|6.1.1.16||tRNA(Cys),-5.66420429,-8.1220521,-5.96166,-0.7646046700000027
942,Escherichia coli|6.1.1.17|P04805|ATP,-2.4814533069149998,-4.9179898,-2.57207,0.5457507399999992
943,Escherichia coli|6.1.1.17|P04805|L-Glutamate,-2.757224805546875,-5.0635628,-2.94887,1.1971096999999993
944,Escherichia coli|6.1.1.18|P00962|L-Glutamine,-2.0893294518078123,-4.5017089,-2.107215,0.5122971299999977
945,Escherichia coli|6.1.1.19|P11875|L-Arginine,-3.8646566725562495,-6.7820802,-4.29929,1.6646716999999966
946,Escherichia coli|6.1.1.20||L-Phenylalanine,-4.446700652696875,-7.2418297,-4.80739,0.8832948499999842
947,Escherichia coli|6.1.1.21||ATP,-0.4698549489718751,-3.6140825999999997,-0.3923375,1.8963745999999997
948,Escherichia coli|6.1.1.21||L-Histidine,-3.231699667784375,-5.5152628,-3.328815,0.04949419999999697
949,Escherichia coli|6.1.1.21||tRNA(His),-6.244466860343749,-8.9943323,-6.766725,-0.36674701000000337
950,Escherichia coli|6.1.1.3||ATP,-1.3340390480031248,-3.5579647,-1.3300100000000001,0.9426520799999999
951,Escherichia coli|6.1.1.3||L-Threonine,-0.8842041420667499,-3.3860193,-1.05861,2.9026496999999987
952,Escherichia coli|6.1.1.5|P00956|ATP,-1.0488061977625,-3.8719038,-1.00462,1.2858549999999977
953,Escherichia coli|6.1.1.5|P00956|Isoleucine,-4.7247781124687505,-7.3439414,-4.8937,-0.4612210700000044
954,Escherichia coli|6.1.1.5|P00956|tRNA(Ile),-6.047473324249999,-8.618499100000001,-6.44514,-0.6581465900000342
955,Escherichia coli|6.2.1.1|P27550|ATP,-0.952556796911875,-2.7112507,-1.052175,1.380968699999984
956,Escherichia coli|6.2.1.1|P27550|Acetate,-1.1176139947784063,-2.7830177999999997,-1.164965,0.9133560499999979
957,Escherichia coli|6.2.1.1|P27550|Coenzyme A,-2.0281022585625,-5.0966235,-1.955035,0.3836970299999918
958,Escherichia coli|6.2.1.3|P69451|ATP,-1.90583088288125,-4.372478,-2.05022,1.3082325999999962
959,Escherichia coli|6.2.1.3|P69451|Coenzyme A,-3.37748521875,-5.290225,-3.37371,-1.3879462000000005
960,Escherichia coli|6.2.1.3|P69451|Decanoate,-4.5843247093125,-7.0730975,-4.72348,-0.863967910000003
961,Escherichia coli|6.2.1.3|P69451|Lauric acid,-5.45832645884375,-7.9368201,-5.66554,-0.8368045800000063
962,Escherichia coli|6.2.1.3|P69451|Myristic acid,-5.746152030375,-8.2883706,-6.05637,-0.23950070000000678
963,Escherichia coli|6.2.1.3|P69451|Octanoate,-4.5682537474375,-7.0263522,-4.754754999999999,-0.5812333600000043
964,Escherichia coli|6.2.1.3|P69451|Palmitate,-4.52798959525,-6.7324886,-4.654795,-1.4591847000000004
965,Escherichia coli|6.2.1.3|P69451|Stearate,-6.59397886571875,-9.4337926,-7.105765,-0.4149311200000156
966,Escherichia coli|6.3.2.9|P14900|ATP,-1.885617698115625,-4.361197,-1.902565,0.7913503699999987
967,Escherichia coli|6.3.2.9|P14900|D-Glutamate,-3.00206840353125,-5.6058221999999995,-3.0515,-0.010830964000011436
968,Escherichia coli|6.3.2.9|P14900|UDP-N-acetylmuramoyl-L-alanine,-4.429990846,-6.9185369,-4.577245,-0.4429048300000001
969,Escherichia coli|6.3.4.2||Hydroxylamine,3.36163251291875,-1.3948769,3.63935,5.854238599999999
970,Escherichia coli|6.3.4.2||L-Glutamine,-1.2708251698696875,-3.8807193,-1.2272150000000002,1.0118381999999975
971,Escherichia coli|6.3.4.2||L-gamma-Glutamyl hydrazide,1.951680741515594,-4.1763393,2.4362700000000004,4.855805799999999
972,Escherichia coli|6.3.4.2||L-gamma-Glutamyl hydroxamate,-1.5723122047665623,-4.5445078,-1.5170400000000002,0.9733949499999967
973,Escherichia coli|6.3.4.2||NH3,0.9034806159637501,-1.5424411,0.8534790000000001,3.5952384999999993
974,Escherichia coli|6.3.4.4|P0A7D4|GTP,-3.63269050078125,-5.9000934,-3.738885,-0.40743291000000326
975,Escherichia coli|6.3.4.4|P0A7D4|IMP,-3.7300856958437496,-5.9071702,-3.8444849999999997,-0.47305813000000224
976,Escherichia coli|6.3.4.4|P0A7D4|L-Aspartate,-1.2456319453375,-4.0096866,-1.28648,1.841574099999993
977,Escherichia coli|6.3.5.5||ATP,-2.764895113440625,-5.0165535000000006,-2.89023,0.31671419999999256
978,Escherichia coli|6.3.5.5||Carbamoyl phosphate,-2.2887466667093754,-4.875283700000001,-2.2521899999999997,0.0517322759999853
979,Escherichia coli|6.3.5.5||L-Glutamine,-2.065316024153125,-4.422829,-2.0738,0.4199216199999996
980,Escherichia coli|6.3.5.5||NH3,3.6971088640562497,-0.35406935,3.98151,5.9968981999999915
981,"Homo sapiens|1.1.1.1|P00325|3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane",-4.98122082815625,-7.3064301,-5.156135,-1.0671871000000015
982,"Homo sapiens|1.1.1.1|P00325|3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",-4.3794442309375,-6.843291699999999,-4.416475,-1.6766382000000009
983,Homo sapiens|1.1.1.1|P00325|Acetaldehyde,-0.85741442280375,-2.7043483,-0.8592485000000001,0.8638663899999998
984,Homo sapiens|1.1.1.1|P00325|Butanal,-0.680320204115,-3.8801129,-0.6116675,1.8594706999999975
985,Homo sapiens|1.1.1.1|P00325|Ethanol,-0.6085649560971562,-2.3362238,-0.6062970000000001,1.0319225999999897
986,Homo sapiens|1.1.1.1|P00325|NAD+,-2.7415920646874996,-4.3470499,-2.765535,-0.97779542
987,Homo sapiens|1.1.1.1|P00325|NADH,-3.3588357099375004,-5.0818104,-3.44497,-1.1594838000000014
988,Homo sapiens|1.1.1.1|P00325|Propanal,1.1141049941090626,-1.9308642999999999,1.12276,4.195410499999992
989,Homo sapiens|1.1.1.1|P00326|Ethanol,-1.3472898985375,-3.5005230000000003,-1.315245,0.5221749899999902
990,Homo sapiens|1.1.1.1|P07327|Ethanol,-0.13086360688999998,-3.4163200000000002,-0.0112901,2.3382459999999967
991,Homo sapiens|1.1.1.1|P11766|1-Pentanol,1.8660625630334373,-4.6046363,2.425985,4.8805622999999985
992,Homo sapiens|1.1.1.1|P11766|NAD+,-0.9109822303818751,-3.3569054,-1.01566,1.8225181999999982
993,Homo sapiens|1.1.1.1|P11766|S-(Hydroxymethyl)glutathione,-4.82616642521875,-7.300614400000001,-5.057535,-0.4826625100000027
994,Homo sapiens|1.1.1.1||20-CHO-Leukotriene B4,-5.4305385556875,-7.972527899999999,-5.56883,-1.0927341000000037
995,Homo sapiens|1.1.1.1||Ethanol,-0.558103401209375,-4.7817321,-0.345039,1.9635167999999998
996,Homo sapiens|1.1.1.105|Q8TC12|NADP+,-6.219671483750001,-8.8552859,-6.61388,-0.7431684600000263
997,Homo sapiens|1.1.1.105|Q8TC12|NADPH,-6.389654862812499,-9.022827999999999,-6.763985,-1.1837461000000133
998,Homo sapiens|1.1.1.105|Q8TC12|all-trans-Retinal,-5.536446394009374,-9.328995,-5.989135,1.0359088999999744
999,Homo sapiens|1.1.1.105|Q8TC12|all-trans-Retinol,-4.650355952259376,-8.110490500000001,-5.21051,0.8684583799999885
1000,Homo sapiens|1.1.1.112|Q04828|(S)-Indan-1-ol,-3.358158787171875,-5.8952732999999995,-3.337845,-0.9562165600000193
1001,Homo sapiens|1.1.1.146|P28845|11-Dehydrocorticosterone,-6.395259033875,-9.0225276,-6.823964999999999,-0.9518216200000128
1002,Homo sapiens|1.1.1.146|P28845|7-Ketocholesterol,-6.2612319084687496,-8.9723188,-6.6638649999999995,-0.4847987300000122
1003,Homo sapiens|1.1.1.146|P28845|7beta-Hydroxycholesterol,-5.973122869265626,-8.5127698,-6.334605,-0.7367678300000098
1004,Homo sapiens|1.1.1.146|P28845|Corticosterone,-6.72332290003125,-9.5806906,-7.269715,-0.45717094000001807
1005,Homo sapiens|1.1.1.146|P28845|Cortisol,-6.232413879999999,-7.9772914,-6.437385,-2.774565400000005
1006,Homo sapiens|1.1.1.146|P28845|Cortisone,-7.0839653209375,-8.561741300000001,-7.245255,-3.7546385000000067
1007,Homo sapiens|1.1.1.146||Cortisol,-5.8303456805,-9.348462,-6.12069,-0.3354125600000069
1008,Homo sapiens|1.1.1.149|Q04828|20alpha-Hydroxy-4-pregnen-3-one,-1.7914733669218754,-5.2391341,-2.401395,5.5288686999999985
1009,Homo sapiens|1.1.1.149|Q04828|20alpha-Hydroxy-5beta-pregnan-3-one,-2.68097992745625,-6.4362282,-2.9971300000000003,3.0616986999999956
1010,Homo sapiens|1.1.1.149|Q04828|3alpha-Hydroxy-5beta-pregnane-20-one,-4.635473377625,-7.3614689,-5.069305,0.5182264199999606
1011,Homo sapiens|1.1.1.184|P16152|4-Nitrobenzaldehyde,0.13384674932204063,-2.9918409,0.24983149999999998,2.430471999999998
1012,Homo sapiens|1.1.1.184|P16152|Daunorubicin,-1.8064712617635001,-4.1449644,-1.85788,0.7685115799999931
1013,Homo sapiens|1.1.1.184|P16152|Menadione,-2.7495910876906247,-5.163905499999999,-2.754455,-0.10378403000000073
1014,Homo sapiens|1.1.1.184|P16152|NADPH,-4.9528565460625,-7.093323900000001,-5.031335,-2.2320832000000013
1015,Homo sapiens|1.1.1.184|P16152|Phenylglyoxal,0.8140029610749999,-3.2764881,1.014915,3.0356275999999953
1016,Homo sapiens|1.1.1.184|P16152|Prostaglandin E1,-1.1646057907040626,-4.1465652,-1.0733350000000002,1.1620900999999955
1017,Homo sapiens|1.1.1.184|P16152|Ubiquinone-1,-3.6547955845312496,-5.7326419,-3.769665,-0.6369790400000087
1018,Homo sapiens|1.1.1.184||Adriamycin,-1.84790911285,-5.0765315,-1.8355350000000001,1.3787764999999872
1019,"Homo sapiens|1.1.1.188|Q04828|9alpha,11beta-Prostaglandin F2",-2.0311294200625003,-4.9463963,-2.0236599999999996,0.6446969699999964
1020,Homo sapiens|1.1.1.188|Q04828|Prostaglandin D2,-2.741548659390625,-4.6946083,-2.81324,-0.23436471000000247
1021,Homo sapiens|1.1.1.19||4-Chlorobenzaldehyde,0.10778296204875,-2.8356366,0.2369745,2.2979134999999986
1022,Homo sapiens|1.1.1.19||Benzaldehyde,-0.45012736187624997,-3.1032275,-0.37925600000000004,1.6281175999999975
1023,Homo sapiens|1.1.1.19||D-Galactose,-3.0502951255000004,-5.6351668,-3.07652,-0.21757440000000206
1024,Homo sapiens|1.1.1.19||D-Glucose,-3.820921270784375,-6.430880500000001,-3.85751,-0.8555685400000003
1025,Homo sapiens|1.1.1.19||D-Glucuronate,0.759546764195,-1.3767646999999998,0.8114925,2.3121330999999983
1026,Homo sapiens|1.1.1.19||D-Glyceraldehyde,-0.8795665113634376,-2.9768242000000003,-0.857078,0.9031141999999974
1027,Homo sapiens|1.1.1.19||D-Xylose,-0.1866389900809375,-2.9982021,-0.2814005,3.26865059999999
1028,Homo sapiens|1.1.1.19||Glyceraldehyde,0.28555949777875,-1.8522569,0.257576,2.3687465999999966
1029,Homo sapiens|1.1.1.19||NADPH,-4.654605303124999,-6.4084565,-4.727045,-2.2151595000000057
1030,Homo sapiens|1.1.1.19||Pyridine-3-aldehyde,-0.3124634496034375,-3.9230664,-0.17303200000000002,2.0110873999999996
1031,Homo sapiens|1.1.1.19||m-Nitrobenzaldehyde,-1.063800338476875,-7.180485099999999,-0.584371,1.940135799999999
1032,Homo sapiens|1.1.1.19||p-Nitrobenzaldehyde,-1.2698752474253125,-2.5114822,-1.3814250000000001,0.7472367999999985
1033,Homo sapiens|1.1.1.2|P14550|4-Carboxybenzaldehyde,-3.3390449393125006,-5.9716294,-3.4263649999999997,-0.11621790800000426
1034,Homo sapiens|1.1.1.2|P14550|4-Chlorobenzaldehyde,-0.1881002475578125,-2.9686251999999995,-0.15676,2.351844799999998
1035,Homo sapiens|1.1.1.2|P14550|Benzaldehyde,1.2433246810437502,-0.86466966,1.30325,2.7414879
1036,Homo sapiens|1.1.1.2|P14550|Butanal,0.8274372394515624,-1.2951085,0.829197,2.6540446999999983
1037,Homo sapiens|1.1.1.2|P14550|Camphorquinone,-0.266078677309375,-4.310814,-0.10598450000000001,2.32928329999999
1038,Homo sapiens|1.1.1.2|P14550|D-Galactose,0.19339273488125003,-6.778601,-0.0037327999999999997,6.498797499999998
1039,Homo sapiens|1.1.1.2|P14550|D-Glucuronate,0.24432405770468754,-2.7915465999999998,0.39205999999999996,2.3118671999999982
1040,Homo sapiens|1.1.1.2|P14550|D-Lactaldehyde,-0.9074831292366562,-5.1796946,-0.717438,1.6385234999999971
1041,Homo sapiens|1.1.1.2|P14550|D-Xylose,0.09871594017187497,-7.1767311,-0.04979925,6.3499783
1042,Homo sapiens|1.1.1.2|P14550|Dihydroxyacetone,0.7390415586875,-3.0896212,0.7921765000000001,3.7102185999999953
1043,Homo sapiens|1.1.1.2|P14550|Dihydroxyacetone phosphate,0.12591058499687502,-6.805988999999999,0.478457,4.718177099999991
1044,Homo sapiens|1.1.1.2|P14550|Glucose,1.3439721794593749,-5.6651729,1.6837149999999999,5.9899612
1045,Homo sapiens|1.1.1.2|P14550|Glyceraldehyde,0.414716239383125,-1.6706082,0.49341,1.7293601999999981
1046,Homo sapiens|1.1.1.2|P14550|Glyceraldehyde 3-phosphate,1.901565688328125,-3.1290922,2.2755150000000004,4.4151473999999995
1047,Homo sapiens|1.1.1.2|P14550|Hydroxyacetone,1.243640983803125,-4.7837739,1.7178149999999999,4.650891799999992
1048,Homo sapiens|1.1.1.2|P14550|Methylglyoxal,0.13150290854415625,-1.5067544,0.1502165,1.6549341999999987
1049,Homo sapiens|1.1.1.2|P14550|NADH,0.24858405721343751,-3.6452269999999998,0.40469299999999997,2.6749067999999934
1050,Homo sapiens|1.1.1.2|P14550|NADPH,-4.1719077718749995,-5.7997483999999995,-4.1806149999999995,-2.477557200000002
1051,Homo sapiens|1.1.1.2|P14550|Propanal,1.6395847270837498,-0.5932578199999999,1.6625,3.4589426999999997
1052,Homo sapiens|1.1.1.2|P14550|Propionaldehyde,-1.2504312882,-3.6732202999999997,-1.3981750000000002,2.409490999999995
1053,Homo sapiens|1.1.1.2|P14550|Pyridine-3-aldehyde,-1.1086099283953126,-4.171033,-0.9302900000000001,1.1555113999999946
1054,Homo sapiens|1.1.1.2|P14550|m-Nitrobenzaldehyde,-0.1518318835534375,-3.2570314000000002,-0.0009214259999999999,1.9241844999999995
1055,Homo sapiens|1.1.1.2|P14550|p-Nitrobenzaldehyde,-1.808110015934375,-3.3223688,-1.823645,-0.18546378000000152
1056,Homo sapiens|1.1.1.2||Benzaldehyde,-2.37938461060625,-4.7026032,-2.60819,1.4230083999999894
1057,Homo sapiens|1.1.1.2||Butanal,-2.5713560711624996,-5.4284137,-2.531245,-0.02641426800000687
1058,Homo sapiens|1.1.1.2||D-Glucuronate,0.25135145792893754,-3.6615980999999995,0.437079,2.5292862999999994
1059,Homo sapiens|1.1.1.2||Glyceraldehyde,1.8950361862312501,-0.01349525099999993,1.948695,3.383323899999998
1060,Homo sapiens|1.1.1.2||NADPH,-3.7637538531250003,-5.308212,-3.7771350000000004,-2.1346139000000024
1061,Homo sapiens|1.1.1.2||Propanal,-4.5482420190625,-6.4612412,-4.6049,-2.1008764000000033
